image,label,hos_0,hos_1,hos_2
SOB_M_DC-14-15696-40-006,1,1047582.508467415,0.12034720486004269,0.8664842666109052
SOB_M_DC-14-15696-40-007,1,1148478.3077618736,0.12525759942685435,0.8742293375910032
SOB_M_DC-14-15696-40-008,1,1024898.5889919423,0.12674549150502562,0.8656383431981434
SOB_M_DC-14-15696-40-009,1,874514.7108475352,0.12313848433780042,0.8583930274608824
SOB_M_DC-14-15696-40-010,1,708883.603833772,0.11490302139892657,0.8220390489604835
SOB_M_DC-14-15696-40-011,1,793805.6757239851,0.1112227887176365,0.8392885116556988
SOB_M_DC-14-15696-40-012,1,626585.3887341755,0.11030504330176137,0.8384999615648464
SOB_M_DC-14-15696-40-013,1,422654.9028459951,0.11772064138904019,0.8230027511473836
SOB_M_DC-14-15696-40-014,1,578918.360463197,0.12733749771898514,0.8220387984659219
SOB_M_DC-14-15696-40-015,1,408083.25138381077,0.09485011947441005,0.8250987652768439
SOB_M_DC-14-15696-40-016,1,1048227.075770349,0.10917503132591681,0.8466104252117923
SOB_M_DC-14-15696-40-017,1,927284.2079532397,0.11117031918990271,0.8492743307612663
SOB_M_DC-14-15696-40-018,1,855730.9888917871,0.10982518973646364,0.8384511062325783
SOB_M_DC-14-15696-40-019,1,518742.53910655447,0.10759380293835343,0.8401366084316985
SOB_M_DC-14-15696-40-020,1,510225.56095857755,0.08088107450541333,0.8426707789541915
SOB_M_DC-14-15696-40-021,1,138182.43577124612,0.07379900243076173,0.8051422736322984
SOB_M_DC-14-15696-40-022,1,475774.0717971583,0.10322477436820363,0.8383494791808807
SOB_M_DC-14-15696-40-023,1,575776.1369041832,0.09585797260503745,0.8515096502994777
SOB_M_DC-14-15792-40-001,1,3076620.2590391226,0.13422991481924598,0.8720025576900069
SOB_M_DC-14-15792-40-002,1,3932415.9617256173,0.13317173291151746,0.888366274402413
SOB_M_DC-14-15792-40-003,1,978770.1464817573,0.18020863187472363,0.7872988644096335
SOB_M_DC-14-15792-40-004,1,895039.9807485869,0.141017194885712,0.839209126982386
SOB_M_DC-14-15792-40-005,1,560896.1170099842,0.17836258917199785,0.7144925282511501
SOB_M_DC-14-15792-40-006,1,932071.8757681784,0.14022181812290693,0.8357002953745808
SOB_M_DC-14-15792-40-007,1,914324.5579118283,0.15073616215571786,0.813830474222237
SOB_M_DC-14-15792-40-008,1,881683.4615867856,0.10423860217724934,0.8712389168996576
SOB_M_DC-14-15792-40-009,1,712180.1051561511,0.10935220550356177,0.8497775682536445
SOB_M_DC-14-15792-40-010,1,1025400.4785490793,0.14869805359588775,0.823845260757177
SOB_M_DC-14-15792-40-011,1,856952.6502814849,0.16243527290640378,0.7363933247438975
SOB_M_DC-14-15792-40-012,1,1009627.9008938194,0.12175065963111673,0.8623753536990191
SOB_M_DC-14-15792-40-013,1,1369887.3844800277,0.13902875064607395,0.8711879686687041
SOB_M_DC-14-15792-40-014,1,1510705.8077505887,0.11293301897303165,0.8621505750152249
SOB_M_DC-14-16188-40-001,1,152097.2855372334,0.09735946256589044,0.7671867866467051
SOB_M_DC-14-16188-40-002,1,143712.6548907676,0.09659578625740146,0.7422496211184053
SOB_M_DC-14-16188-40-003,1,184244.17833327397,0.0964350814874973,0.7729815824343238
SOB_M_DC-14-16188-40-004,1,141523.56102914122,0.09106341442695827,0.709116772151921
SOB_M_DC-14-16188-40-005,1,149228.98360864684,0.10642272115913712,0.7306712764407217
SOB_M_DC-14-16188-40-006,1,189208.8594614192,0.10458740157966381,0.7570354192479004
SOB_M_DC-14-16188-40-007,1,167966.39630567277,0.09758942199899218,0.7669484208580098
SOB_M_DC-14-16188-40-008,1,135910.91341960314,0.09723948332465822,0.7362385328375424
SOB_M_DC-14-16188-40-009,1,109415.3990228248,0.08132724786964513,0.6724758005056499
SOB_M_DC-14-16188-40-010,1,83481.57793016081,0.07263005442640828,0.6090649437305842
SOB_M_DC-14-16188-40-011,1,215313.43798849714,0.09930086141146277,0.7281937029718846
SOB_M_DC-14-16188-40-012,1,172833.09777424097,0.09612154878735747,0.6999581794329125
SOB_M_DC-14-16188-40-013,1,154512.57091223262,0.1063388941412943,0.6216487873131465
SOB_M_DC-14-16188-40-014,1,136390.73812467227,0.14102106718907223,0.6820307546061803
SOB_M_DC-14-16188-40-015,1,83101.33026044306,0.13758208958052934,0.5811656891882716
SOB_M_DC-14-16188-40-016,1,199626.15874584173,0.1435259923974294,0.6801181252561446
SOB_M_DC-14-16188-40-017,1,143302.73787690018,0.1389781908634406,0.6375687818813783
SOB_M_DC-14-16188-40-018,1,268385.60753765755,0.13006821273629213,0.725634454776858
SOB_M_DC-14-16188-40-019,1,304440.918763634,0.11061608319231393,0.7783701685033346
SOB_M_DC-14-16188-40-020,1,284507.92297276773,0.10969649897619903,0.7864817139877563
SOB_M_DC-14-16188-40-021,1,210591.5980580877,0.11720652005670643,0.7707424229625353
SOB_M_DC-14-16188-40-022,1,251763.54372887668,0.138286269679783,0.7046453281202456
SOB_M_DC-14-16188-40-023,1,317977.9294621538,0.13801257122322783,0.7304516022620497
SOB_M_DC-14-16188-40-024,1,121042.50488286484,0.13102942550371285,0.5947532054353513
SOB_M_DC-14-16336-40-001,1,2585917.0733999205,0.1602312207183656,0.8791582084413688
SOB_M_DC-14-16336-40-002,1,1564475.2792617676,0.15733383447415547,0.855642160270486
SOB_M_DC-14-16336-40-003,1,1751530.3793448724,0.15362404689033346,0.8842898915110594
SOB_M_DC-14-16336-40-004,1,1596370.8342550073,0.15068515287629014,0.8804968821875846
SOB_M_DC-14-16336-40-005,1,2128439.069853386,0.1634912717585969,0.8867182447045624
SOB_M_DC-14-16336-40-006,1,3192860.576672687,0.13703112946737384,0.8818310019581433
SOB_M_DC-14-16336-40-007,1,1810749.234333574,0.14142572139375598,0.8707902390826526
SOB_M_DC-14-16336-40-008,1,1739506.0845493707,0.15872720730038656,0.8832573122726513
SOB_M_DC-14-16336-40-009,1,2564369.592383444,0.17814301337716612,0.8768697809539429
SOB_M_DC-14-16336-40-010,1,2704467.5316665247,0.17083117095460598,0.8799846780010616
SOB_M_DC-14-16336-40-011,1,1403213.2674567902,0.1267029103453593,0.8718488967127732
SOB_M_DC-14-16336-40-012,1,1867292.1897932228,0.1558769586598743,0.8777696558042627
SOB_M_DC-14-16336-40-013,1,1328227.8999916965,0.13796447798455314,0.8769732499347868
SOB_M_DC-14-16448-40-001,1,259244.24829363704,0.15136763837564773,0.7603420804948272
SOB_M_DC-14-16448-40-002,1,245547.96466277438,0.13719619358314583,0.7893788645855826
SOB_M_DC-14-16448-40-003,1,99051.19775863641,0.06724545643283816,0.7587726268666075
SOB_M_DC-14-16448-40-004,1,1613010.2438017356,0.12344435655660768,0.8310425382560475
SOB_M_DC-14-16448-40-005,1,705412.0762683828,0.11503784334927866,0.8278935829988612
SOB_M_DC-14-16448-40-006,1,3155993.442296312,0.12169088703445571,0.8498245938961333
SOB_M_DC-14-16448-40-007,1,1837703.47389532,0.12722015578859444,0.8422374463905374
SOB_M_DC-14-16448-40-008,1,558928.5782444254,0.10869154391797821,0.8450524855299164
SOB_M_DC-14-16448-40-009,1,895188.0740452718,0.1482708963312773,0.8026418134771272
SOB_M_DC-14-16448-40-010,1,1519209.3823386834,0.10669167184093455,0.855919766652621
SOB_M_DC-14-16448-40-011,1,1370419.7374832348,0.11886875754211786,0.8585464200535613
SOB_M_DC-14-16601-40-001,1,1272785.779697665,0.15921242426556653,0.8641374872200042
SOB_M_DC-14-16601-40-002,1,1051984.7407796613,0.1472618948389259,0.8605022790976544
SOB_M_DC-14-16601-40-003,1,1381763.4770961674,0.15528624531340038,0.8743925531707482
SOB_M_DC-14-16601-40-004,1,1406067.4909566182,0.15411058924394921,0.872099152690456
SOB_M_DC-14-16601-40-005,1,1038159.1731315496,0.14940599482234967,0.8680834679204472
SOB_M_DC-14-16601-40-006,1,1795043.6336611814,0.15934008681485118,0.8802469613139875
SOB_M_DC-14-16601-40-007,1,1136906.204367063,0.14440823556315188,0.8800547808148158
SOB_M_DC-14-16601-40-008,1,1070702.9169714998,0.15955427696611246,0.8570130821669859
SOB_M_DC-14-16601-40-009,1,919767.9566905238,0.13335001844705613,0.84644764878202
SOB_M_DC-14-16601-40-010,1,400796.7040950611,0.13166321483944146,0.8467526273305636
SOB_M_DC-14-16601-40-011,1,376827.1455372572,0.12558113307969376,0.8419946887959938
SOB_M_DC-14-16601-40-012,1,980026.3021824622,0.1537708304588158,0.8647236250492383
SOB_M_DC-14-16716-40-001,1,3231798.3256179416,0.20470000524753648,0.8394594513511673
SOB_M_DC-14-16716-40-002,1,5333566.148404263,0.20282603193207407,0.8655355444083374
SOB_M_DC-14-16716-40-003,1,7215169.304613314,0.18614956847996528,0.8962114615896026
SOB_M_DC-14-16716-40-004,1,9070786.174597686,0.19157505817770393,0.8682288449288178
SOB_M_DC-14-16716-40-005,1,1527142.148692625,0.21042048675661248,0.7212281891243746
SOB_M_DC-14-16716-40-006,1,2608256.85565743,0.1890700399859143,0.8309103713663265
SOB_M_DC-14-16716-40-007,1,2013676.6930316326,0.18395925053058676,0.814263108393867
SOB_M_DC-14-16716-40-008,1,9144947.016032865,0.1931196739813983,0.8876965698678931
SOB_M_DC-14-16716-40-009,1,3870410.2241404396,0.206509146025946,0.8458920977754772
SOB_M_DC-14-16716-40-010,1,4484398.597099656,0.1428501778409656,0.8783810733369266
SOB_M_DC-14-16716-40-011,1,2175267.3229311323,0.16862824675267069,0.8596735221319864
SOB_M_DC-14-16716-40-012,1,4687101.436539693,0.16319396871181757,0.8669030180465221
SOB_M_DC-14-16716-40-013,1,2421137.200810288,0.17138494684313346,0.8354060130502432
SOB_M_DC-14-16716-40-014,1,3827870.019042298,0.18032206071600254,0.8342420789504815
SOB_M_DC-14-16716-40-015,1,1826066.170581289,0.19491837457289915,0.7730970325697125
SOB_M_DC-14-16716-40-016,1,3591856.773521502,0.18806659450727506,0.8240289166812893
SOB_M_DC-14-16716-40-017,1,4637991.702359211,0.19066593813020685,0.8671998364185922
SOB_M_DC-14-16716-40-018,1,5353096.815925007,0.2060862307136593,0.8513117506266875
SOB_M_DC-14-16716-40-019,1,3047656.0687044812,0.18895495562843023,0.8462301364609954
SOB_M_DC-14-16716-40-020,1,1298439.7807012338,0.18249787178104687,0.7567269420460165
SOB_M_DC-14-16716-40-021,1,5892005.386748501,0.19103627273203272,0.882107351650045
SOB_M_DC-14-16716-40-022,1,5632088.220981279,0.2120229293644973,0.8697807419220277
SOB_M_DC-14-16716-40-023,1,3206058.914469402,0.2061042156362905,0.822227769284196
SOB_M_DC-14-16716-40-024,1,2745669.2258108207,0.1975858729174792,0.8259614184838554
SOB_M_DC-14-16716-40-025,1,4219453.169437348,0.20961974501720426,0.8431642760275239
SOB_M_DC-14-16716-40-026,1,6416409.827808105,0.20918304518273714,0.8756409282219855
SOB_M_DC-14-16716-40-027,1,4084001.9444150846,0.18841623797593074,0.8655119794832462
SOB_M_DC-14-16716-40-028,1,3330418.630527381,0.18826454937451323,0.8570509488813631
SOB_M_DC-14-16716-40-029,1,4364906.9044349035,0.1993982550955277,0.8580803109026058
SOB_M_DC-14-16716-40-030,1,6068660.58349468,0.1888576223364117,0.8812732081450119
SOB_M_DC-14-16716-40-031,1,5196508.287217857,0.19603371885048484,0.8837566399350655
SOB_M_DC-14-16716-40-032,1,15769009.57520407,0.17049021922767993,0.8967361659531417
SOB_M_DC-14-16716-40-033,1,5638424.299793154,0.17777827112017067,0.9019800981252233
SOB_M_DC-14-16716-40-034,1,8099253.805837884,0.1783076104288967,0.9024637401998765
SOB_M_DC-14-16716-40-035,1,8878882.516615888,0.18724233819681974,0.8668882887572957
SOB_M_DC-14-16716-40-036,1,5445166.962497192,0.20287100420040627,0.8706238160256273
SOB_M_DC-14-16716-40-037,1,3684961.391964441,0.18619063591948518,0.8739196019681353
SOB_M_DC-14-16716-40-038,1,4827894.126485713,0.1996683470908372,0.8736757002498308
SOB_M_DC-14-16875-40-001,1,60179.35356683561,0.06164792489332979,0.7487722397116159
SOB_M_DC-14-16875-40-002,1,202053.6819138987,0.07405538268427542,0.8359290581190186
SOB_M_DC-14-16875-40-003,1,262364.1847958777,0.07417084012774618,0.8531662236240761
SOB_M_DC-14-16875-40-004,1,173224.29456801136,0.07210792965337534,0.8245279208547788
SOB_M_DC-14-16875-40-005,1,189612.027934345,0.07054057632527065,0.8291986843604378
SOB_M_DC-14-16875-40-006,1,176610.16933728248,0.07577121187504161,0.8268372384554068
SOB_M_DC-14-16875-40-007,1,22604.455244603465,0.06212343997862774,0.7047733852827631
SOB_M_DC-14-16875-40-008,1,10656.950404109451,0.05091371224153201,0.6978650037522648
SOB_M_DC-14-16875-40-009,1,11004.293640424226,0.05218992975206028,0.6985385466311356
SOB_M_DC-14-16875-40-010,1,13761.105730863064,0.06270441860389267,0.6695638037418813
SOB_M_DC-14-16875-40-011,1,36223.84168422329,0.050469701102643524,0.7338883328282407
SOB_M_DC-14-16875-40-012,1,21387.661285745075,0.05234142365413527,0.714876221197427
SOB_M_DC-14-16875-40-013,1,41825.999811894864,0.05724852353981696,0.7061691128515212
SOB_M_DC-14-16875-40-014,1,176468.75385035158,0.07420633844140812,0.7792989020201033
SOB_M_DC-14-17614-40-001,1,127653.573762192,0.08156621645465835,0.7503082733561954
SOB_M_DC-14-17614-40-002,1,182964.81432699488,0.07013208523258367,0.793885908441485
SOB_M_DC-14-17614-40-003,1,154847.7374893235,0.06690706988489155,0.7663591528383561
SOB_M_DC-14-17614-40-004,1,129485.61135650765,0.07152627634266188,0.7707894726374902
SOB_M_DC-14-17614-40-005,1,121861.3488783917,0.06498593222053727,0.7485387992446476
SOB_M_DC-14-17614-40-006,1,87567.79205230718,0.0669835481152552,0.6637305142365814
SOB_M_DC-14-17614-40-007,1,35315.59445961279,0.063200598155923,0.6125104188487634
SOB_M_DC-14-17614-40-008,1,92926.2448958172,0.05647021601307645,0.7467992385216815
SOB_M_DC-14-17614-40-009,1,144579.8168673266,0.06423312311011928,0.7750830988224517
SOB_M_DC-14-17614-40-010,1,43226.61934612659,0.06638088122174773,0.6447409549105506
SOB_M_DC-14-17614-40-011,1,29408.25436631801,0.06049487033198544,0.5950746107108768
SOB_M_DC-14-17614-40-012,1,30132.400815130422,0.060331203707984504,0.5930104833722614
SOB_M_DC-14-17614-40-013,1,161913.54164251374,0.06355128663862095,0.7568175700108959
SOB_M_DC-14-17614-40-014,1,158767.3423733703,0.06747861334455055,0.7587431827258374
SOB_M_DC-14-17614-40-015,1,213541.14306247397,0.06882310285558152,0.8078441101919187
SOB_M_DC-14-17614-40-016,1,249833.73929156494,0.07823006028375953,0.7988347731672716
SOB_M_DC-14-17614-40-017,1,353864.88632809476,0.07787315830717918,0.8201937343747979
SOB_M_DC-14-17614-40-018,1,355657.56738392933,0.08542671440497364,0.8276358250248209
SOB_M_DC-14-17614-40-019,1,292302.94347397186,0.08082355358065525,0.8095201202915346
SOB_M_DC-14-17614-40-020,1,149617.6789459834,0.08376419163695971,0.7589604478037197
SOB_M_DC-14-17614-40-021,1,257758.90921510075,0.09039198724968306,0.7890588521950221
SOB_M_DC-14-17614-40-022,1,276531.2788430254,0.08138271682422729,0.8079888896313473
SOB_M_DC-14-17614-40-023,1,225174.02206503172,0.07048534356100648,0.8068398981517242
SOB_M_DC-14-17614-40-024,1,232624.3579685058,0.07608496483512382,0.8111650732733888
SOB_M_DC-14-17614-40-025,1,201993.90784112355,0.06946604796201382,0.7982972637953771
SOB_M_DC-14-17614-40-026,1,143359.26567450605,0.054432938710332016,0.7567449170158521
SOB_M_DC-14-17614-40-027,1,64833.401272798204,0.06722405374957784,0.7269885673489984
SOB_M_DC-14-17614-40-028,1,45977.847562502335,0.08319384878486201,0.7042611454290978
SOB_M_DC-14-17614-40-029,1,64072.03790771781,0.04543530532065677,0.7349760985741313
SOB_M_DC-14-17614-40-030,1,143319.49398108054,0.05421669297482461,0.7860067432394436
SOB_M_DC-14-17614-40-031,1,126260.16910711792,0.058773790661439465,0.7768167260199819
SOB_M_DC-14-17614-40-032,1,115379.90924684734,0.05793494980281642,0.7914553941431556
SOB_M_DC-14-17614-40-033,1,150059.18817308906,0.06042108904428698,0.7972754191375878
SOB_M_DC-14-17614-40-034,1,256999.9459984155,0.06695105599177761,0.8286409390570125
SOB_M_DC-14-17614-40-035,1,217294.22497438465,0.0687360726663735,0.8302729027213812
SOB_M_DC-14-17614-40-036,1,287548.61127357645,0.07779196092713743,0.8368463178295137
SOB_M_DC-14-17614-40-037,1,260600.50959153922,0.08522925349218348,0.8317402035858396
SOB_M_DC-14-17614-40-038,1,175617.79662358778,0.07999239098661529,0.8226504485958692
SOB_M_DC-14-17614-40-039,1,287997.92206380767,0.07582231080932174,0.8296297877267863
SOB_M_DC-14-17901-40-001,1,74640.64912998851,0.04801868098578197,0.7365115132589195
SOB_M_DC-14-17901-40-002,1,54836.87341998189,0.047370660158917464,0.7347211787542222
SOB_M_DC-14-17901-40-003,1,37293.29993888179,0.04501363184960769,0.7260478987619295
SOB_M_DC-14-17901-40-004,1,61697.82035708897,0.05993283498936692,0.7399681137194151
SOB_M_DC-14-17901-40-005,1,35035.74683922887,0.06114079618232715,0.725392454296789
SOB_M_DC-14-17901-40-006,1,52544.26838714348,0.04995221113915139,0.7604086186099368
SOB_M_DC-14-17901-40-007,1,52364.10034888236,0.04453587576039673,0.7433040075417688
SOB_M_DC-14-17901-40-008,1,60923.474273571046,0.047509056248856665,0.7753238327556866
SOB_M_DC-14-17901-40-009,1,46100.24281380119,0.043595502286045425,0.7608297391861237
SOB_M_DC-14-17901-40-010,1,81149.72884628539,0.04904594240270895,0.7754334227183161
SOB_M_DC-14-17901-40-011,1,68424.43675161735,0.048813569693325745,0.7867378492821276
SOB_M_DC-14-17901-40-012,1,79082.16406668253,0.04667939466007649,0.7649300271975344
SOB_M_DC-14-17901-40-013,1,62819.01952640901,0.04698050038963359,0.7521163548754882
SOB_M_DC-14-17901-40-014,1,52708.95653021423,0.044933322694346994,0.766947338040691
SOB_M_DC-14-17901-40-015,1,50749.40955068204,0.048814614053630696,0.7578814409422054
SOB_M_DC-14-17901-40-016,1,30046.57346644345,0.04264770317346926,0.7345532058079919
SOB_M_DC-14-17901-40-017,1,33387.55669042862,0.04866315999225227,0.7110156202924965
SOB_M_DC-14-17901-40-018,1,31473.19805694655,0.07179352194294018,0.7303967106351368
SOB_M_DC-14-17901-40-019,1,52123.42780223231,0.04315544623891927,0.7762699630968178
SOB_M_DC-14-17901-40-020,1,60730.335209560646,0.04262029217414661,0.7708547256916175
SOB_M_DC-14-17901-40-021,1,46699.84067204859,0.056443163033802264,0.7427607625653236
SOB_M_DC-14-17901-40-022,1,47691.35562225732,0.041698000651227224,0.7426140635789309
SOB_M_DC-14-17901-40-023,1,28814.359687692137,0.05213017339732107,0.6459940356232401
SOB_M_DC-14-17901-40-024,1,53934.699005267496,0.04307904436185725,0.7648237105501839
SOB_M_DC-14-17901-40-025,1,66959.13258677626,0.04634478772992057,0.7702125159210996
SOB_M_DC-14-17901-40-026,1,27595.43068486462,0.06553191720273675,0.6765275325949855
SOB_M_DC-14-17915-40-001,1,78015.49466222517,0.07953633331205803,0.5907891998024047
SOB_M_DC-14-17915-40-002,1,67716.43664291508,0.08431108948798466,0.6083228874563258
SOB_M_DC-14-17915-40-003,1,116853.69407120088,0.08159037933048964,0.6882190910980237
SOB_M_DC-14-17915-40-004,1,139043.85646029646,0.0812856542774464,0.7065394544726605
SOB_M_DC-14-17915-40-005,1,117425.93451750153,0.0843141130271039,0.6967415716106651
SOB_M_DC-14-17915-40-006,1,121916.04267646113,0.08426200878620228,0.6913554171265044
SOB_M_DC-14-17915-40-007,1,75394.78677797904,0.08256881442980303,0.7034646507806525
SOB_M_DC-14-17915-40-008,1,137138.1787849111,0.06346882209827927,0.7884604573611961
SOB_M_DC-14-17915-40-009,1,113535.40317366776,0.07553273650117286,0.7491809008243777
SOB_M_DC-14-17915-40-010,1,124881.96802289395,0.0785360492076491,0.7328779432657395
SOB_M_DC-14-17915-40-011,1,138293.78045384053,0.07377106115657052,0.7762542217382056
SOB_M_DC-14-17915-40-012,1,181468.26797106734,0.08292194191674136,0.7565891872143901
SOB_M_DC-14-17915-40-013,1,192521.4642775203,0.0864093066771812,0.7465223378034465
SOB_M_DC-14-17915-40-014,1,153130.8712608756,0.09032167931013725,0.7002742294685628
SOB_M_DC-14-17915-40-015,1,170958.8053490724,0.08738519309083603,0.7026695410748721
SOB_M_DC-14-17915-40-016,1,82930.44232726994,0.09601491755797974,0.6286968215764049
SOB_M_DC-14-17915-40-017,1,113695.93560722687,0.08886797365369412,0.6649794294907809
SOB_M_DC-14-17915-40-018,1,207207.27264041395,0.081645334403349,0.7391287447558668
SOB_M_DC-14-17915-40-019,1,95951.47837350417,0.08396800242132788,0.6094179909498225
SOB_M_DC-14-17915-40-020,1,69951.94967170122,0.08657007472429513,0.5952556128473685
SOB_M_DC-14-17915-40-021,1,57696.349595218475,0.08297355397979353,0.5804789550557479
SOB_M_DC-14-17915-40-022,1,92684.52276099088,0.08020705150293313,0.656984750092543
SOB_M_DC-14-17915-40-023,1,92293.13985017456,0.08246608849452394,0.6542276711928345
SOB_M_DC-14-17915-40-024,1,137219.86256256228,0.07881246534941426,0.7198747813425659
SOB_M_DC-14-17915-40-025,1,145664.95095342034,0.07760725777067422,0.7432744722811743
SOB_M_DC-14-17915-40-026,1,104301.68452096406,0.08625490851480089,0.6169558566312037
SOB_M_DC-14-18650-40-001,1,372929.705415717,0.11708938501905193,0.7939584174453791
SOB_M_DC-14-18650-40-002,1,451290.1079149819,0.09522098574118322,0.8652174656024134
SOB_M_DC-14-18650-40-003,1,600009.3204352785,0.09995456515420172,0.8672181431918733
SOB_M_DC-14-18650-40-004,1,593565.1044751437,0.10602756765862606,0.8634965472397771
SOB_M_DC-14-18650-40-005,1,819235.012414079,0.1252398398450647,0.8685160115651159
SOB_M_DC-14-18650-40-006,1,446782.6943572364,0.11287197826070748,0.8368476064854111
SOB_M_DC-14-18650-40-007,1,191839.81112765163,0.12214258855132185,0.7693378022314706
SOB_M_DC-14-18650-40-008,1,768760.9951501862,0.11384091698122176,0.8660919027079467
SOB_M_DC-14-18650-40-009,1,1046155.268568219,0.13256006492087619,0.8765084068448801
SOB_M_DC-14-18650-40-010,1,377983.3714833275,0.1351054176613187,0.8144840380082036
SOB_M_DC-14-18650-40-011,1,926678.3271491488,0.12825260650188636,0.8479020490594636
SOB_M_DC-14-18650-40-012,1,309815.5004315467,0.12301892387964253,0.7515885132965027
SOB_M_DC-14-18650-40-013,1,876862.7409989244,0.11184920535493893,0.8819021683676267
SOB_M_DC-14-18650-40-014,1,146320.6912180126,0.1074605030060448,0.6203547443031847
SOB_M_DC-14-18650-40-015,1,281499.5189601804,0.10493039282109892,0.7670274422132138
SOB_M_DC-14-18650-40-016,1,831428.3883643468,0.11040246513940898,0.8609250845846035
SOB_M_DC-14-18650-40-017,1,476890.4678462595,0.1107917544668681,0.8378506313794557
SOB_M_DC-14-18650-40-018,1,486996.75961888104,0.1099923828008476,0.8592844310746979
SOB_M_DC-14-18650-40-019,1,563088.2112925224,0.11300296473036442,0.8371860617817951
SOB_M_DC-14-18650-40-020,1,334380.50794067624,0.10938265553724061,0.8088696655988148
SOB_M_DC-14-18650-40-021,1,346311.06855008536,0.09970723508633994,0.8261800559232622
SOB_M_DC-14-18650-40-022,1,273675.7628671984,0.08501129580944625,0.8095073688008584
SOB_M_DC-14-18650-40-023,1,288215.65618567483,0.10710964965295212,0.8337645142865535
SOB_M_DC-14-18650-40-024,1,469201.68682088295,0.10195433073070347,0.8582169482911562
SOB_M_DC-14-18650-40-025,1,485698.4167458558,0.1097417289450893,0.8436634344884312
SOB_M_DC-14-18650-40-026,1,369434.47424103186,0.09659456480707652,0.8366788563185658
SOB_M_DC-14-18650-40-027,1,343912.6722297195,0.10086400542467773,0.8387069100008866
SOB_M_DC-14-18650-40-028,1,376746.7632709378,0.09657077350335178,0.8554039675966123
SOB_M_DC-14-18650-40-029,1,292624.94461984513,0.09139565298742154,0.840462914895431
SOB_M_DC-14-20629-40-001,1,177369.31440480292,0.08670100070932724,0.7664810628608444
SOB_M_DC-14-20629-40-002,1,115652.22812287296,0.05329887859873506,0.7518107967870136
SOB_M_DC-14-20629-40-003,1,81942.66984716318,0.05779358381972147,0.7326596608974423
SOB_M_DC-14-20629-40-004,1,181720.95479252725,0.0762875302154719,0.7921595288342015
SOB_M_DC-14-20629-40-005,1,211929.98699501058,0.07249964131095388,0.8082268853417768
SOB_M_DC-14-20629-40-006,1,153052.35811179198,0.07730607393290473,0.743498369966726
SOB_M_DC-14-20629-40-007,1,140106.6129898754,0.074958645480604,0.7667459007604905
SOB_M_DC-14-20629-40-008,1,257041.1807287615,0.08236033451633644,0.8122779095612873
SOB_M_DC-14-20629-40-009,1,90439.62285417781,0.06575474649183727,0.7521834222910233
SOB_M_DC-14-20629-40-010,1,103466.50513845433,0.07368727702608402,0.7576718189423793
SOB_M_DC-14-20629-40-011,1,98738.42557988723,0.06851051783969585,0.7874384891130936
SOB_M_DC-14-20629-40-012,1,130364.25006958406,0.06543113346741694,0.7938480135205837
SOB_M_DC-14-20629-40-013,1,118408.90284942942,0.06258768321412025,0.778003255510449
SOB_M_DC-14-20629-40-014,1,139909.74157106827,0.07677885715672496,0.6942560487279534
SOB_M_DC-14-20629-40-015,1,95502.73120015005,0.06387574300932239,0.7649271875395689
SOB_M_DC-14-20629-40-016,1,223841.90630479867,0.07166665751989319,0.7905019163790771
SOB_M_DC-14-20629-40-017,1,190975.85014746158,0.07273114880107444,0.7803572496423812
SOB_M_DC-14-20629-40-018,1,45114.202543830324,0.05617163704598345,0.6969945784735929
SOB_M_DC-14-20629-40-019,1,145856.16693222465,0.061748966476894644,0.7837529932023849
SOB_M_DC-14-20629-40-020,1,193667.61899896103,0.05752326718782954,0.809419840572421
SOB_M_DC-14-20629-40-021,1,236660.0687593892,0.06095498487843157,0.8077821247093805
SOB_M_DC-14-20629-40-022,1,279975.6256261141,0.06771126087088462,0.8111166646049887
SOB_M_DC-14-20629-40-023,1,375582.90706086496,0.07546217933073733,0.8284948364547966
SOB_M_DC-14-20629-40-024,1,188883.71135358268,0.07277248634216812,0.8221580102224929
SOB_M_DC-14-20629-40-025,1,66407.6854327251,0.06150717059831377,0.7341859495433452
SOB_M_DC-14-20629-40-026,1,286183.9457564697,0.06619785523935344,0.8251717081903848
SOB_M_DC-14-20629-40-027,1,277268.05248418247,0.059186655878351806,0.8209127295923152
SOB_M_DC-14-20629-40-028,1,208590.07171109188,0.06018641328657029,0.794562859244287
SOB_M_DC-14-20629-40-029,1,199814.65270190645,0.05984482556463877,0.8149248898993622
SOB_M_DC-14-20629-40-030,1,145046.34553242114,0.055040181103096636,0.7818272659270514
SOB_M_DC-14-20629-40-031,1,166390.7458454094,0.06065067781924662,0.8008506298393713
SOB_M_DC-14-20629-40-032,1,207633.2749660443,0.06392598435391336,0.8321465981611204
SOB_M_DC-14-20629-40-033,1,212705.35077423006,0.059165080657724925,0.829481189022514
SOB_M_DC-14-20629-40-034,1,187513.087166203,0.054962130280121105,0.7939509294088378
SOB_M_DC-14-20629-40-035,1,261341.99433741855,0.06531474488600103,0.8041913198255042
SOB_M_DC-14-20629-40-036,1,221642.51381216204,0.06741342346912457,0.7958463252882184
SOB_M_DC-14-20636-40-001,1,82915.40810426927,0.06652903863611113,0.770350024388345
SOB_M_DC-14-20636-40-002,1,34771.78807916633,0.05806070064763011,0.7156191717448033
SOB_M_DC-14-20636-40-003,1,73322.19842519818,0.057585969470265445,0.7793387632201472
SOB_M_DC-14-20636-40-004,1,75346.67281894624,0.059371273025942514,0.7804569779725613
