image,label,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9
SOB_M_DC-14-6241-40-055,1,0.0217857142857074,0.0782142857142612,0.0514129072681543,0.1236654135337958,0.3041697994986516,0.1551597744360416,0.0737312030074957,0.077741228070151,0.0486936090225411,0.0654260651628867
SOB_M_DC-14-6241-40-056,1,0.0198934837092669,0.0698684210526097,0.0448840852130185,0.12090538847114,0.2959993734334912,0.1683646616540826,0.0728916040100022,0.0713596491227846,0.0639097744360702,0.0719235588972205
SOB_M_DC-14-8168-40-001,1,0.0174874686716737,0.0706578947368199,0.0548120300751708,0.1397901002505827,0.3182393483708276,0.1613596491227564,0.0745739348370693,0.0687186716791764,0.0374530075187852,0.0569078947368242
SOB_M_DC-14-8168-40-002,1,0.0183771929824503,0.0724530075187742,0.0550219298245441,0.1362719298245187,0.3209116541352378,0.1604918546365412,0.0739755639097512,0.0695206766917075,0.0366979949874571,0.0562781954887041
SOB_M_DC-14-8168-40-003,1,0.0183803258145305,0.0705889724310555,0.0523182957393319,0.1313878446114876,0.3112249373432609,0.1679667919798972,0.0762280701754147,0.0702882205513564,0.04176691729322,0.0598496240601316
SOB_M_DC-14-8168-40-004,1,0.0204072681704196,0.0710996240601281,0.0587969924811845,0.1380795739347938,0.2790476190475316,0.1702130325814003,0.0842857142856878,0.0696773182957175,0.0414411027568792,0.0669517543859439
SOB_M_DC-14-8168-40-005,1,0.0193859649122746,0.0666729323308061,0.0626378446115092,0.1447994987468218,0.2945645363407598,0.1671804511277671,0.0844517543859384,0.0660996240601296,0.0362186716791866,0.0579887218044931
SOB_M_DC-14-8168-40-006,1,0.0200407268170363,0.0663690476190268,0.0475031328320653,0.1246585213032191,0.2947368421051708,0.1710964912280165,0.0777474937343114,0.0696459899749155,0.0574780701754205,0.0707236842105041
SOB_M_DC-14-8168-40-007,1,0.0193703007518736,0.0654135338345659,0.0561215538846942,0.1411466165413091,0.3144235588971446,0.1642387218044598,0.0760181704260413,0.0639003759398296,0.0391572681704137,0.0602098997493545
SOB_M_DC-14-8168-40-008,1,0.0158583959899699,0.0631860902255441,0.0464598997493588,0.1350939849623637,0.3365601503758344,0.1710432330826531,0.0702537593984742,0.0640946115288019,0.0409116541353255,0.0565382205513607
SOB_M_DC-14-8168-40-009,1,0.0160213032581403,0.067409147869653,0.0500783208019893,0.1326065162906852,0.3105325814535368,0.1706578947367886,0.07678258145361,0.0689818295739132,0.0504636591478538,0.0564661654135161
SOB_M_DC-14-8168-40-010,1,0.0183709273182899,0.0674686716791768,0.0563126566415863,0.1411654135337903,0.2994172932329889,0.1599937343357894,0.0789598997493487,0.071475563909752,0.0445927318295599,0.062243107769404
SOB_M_DC-14-9461-40-001,1,0.0163032581453583,0.0589003759398311,0.0549749373433411,0.1505952380951909,0.3312562656640566,0.1675375939849099,0.0751535087719062,0.0581516290726634,0.0363627819548758,0.050764411027553
SOB_M_DC-14-9461-40-002,1,0.0184711779448563,0.0557080200501078,0.0580921052631396,0.162844611528771,0.3170112781953894,0.1704981203006984,0.0759147869673947,0.0557550125313108,0.0335463659147764,0.0521585213032418
SOB_M_DC-14-9461-40-003,1,0.0186215538847059,0.0632048872180253,0.0577788220551197,0.1515507518796517,0.3138847117793503,0.168261278195436,0.0760870927318057,0.0606046365914597,0.0342105263157787,0.0557957393483534
SOB_M_DC-14-9461-40-004,1,0.0145770676691683,0.0500626566415883,0.0562625313283031,0.1726096491227529,0.3191196741853637,0.1725845864661113,0.0763784461152642,0.0527850877192817,0.0359179197994875,0.0497023809523653
SOB_M_DC-14-9461-40-005,1,0.0266040100250543,0.0710275689222835,0.0588126566415855,0.1417700501252688,0.259442355889643,0.160206766917243,0.0794078947368172,0.063640350877173,0.052901002506249,0.0861873433583689
SOB_M_DC-14-9461-40-006,1,0.0212218045112715,0.0603602756892041,0.0531798245613868,0.1481077694235125,0.2923214285713369,0.1738659147869129,0.0754104010024826,0.0614348370927125,0.0488847117794333,0.0652130325814332
SOB_M_DC-14-9461-40-007,1,0.0180200501253076,0.0618765664160207,0.0569705513784282,0.1432926065162458,0.3229699248119289,0.168135964912228,0.0766040100250386,0.0625814536340656,0.0363251879699134,0.0532236842105096
SOB_M_DC-14-9461-40-008,1,0.0186873433583901,0.0586904761904578,0.0549028822054965,0.1514536340851655,0.3144360902254654,0.1736936090225019,0.0768264411027328,0.0576253132831899,0.0376597744360784,0.056024436090208
SOB_M_DC-14-9461-40-009,1,0.0164755639097692,0.054298245614018,0.0533176691729156,0.1463283208019591,0.3237124060149361,0.1728164160400461,0.0743295739348138,0.0573245614034908,0.0490758145363254,0.0523214285714121
SOB_M_DC-14-9461-40-010,1,0.0194768170426004,0.0606892230576251,0.0582362155388288,0.1517919799498271,0.3071835839598035,0.1696804511277664,0.0762312030074949,0.0608709273182766,0.0415288220551248,0.0543107769423388
SOB_M_DC-14-9461-40-011,1,0.0226096491227999,0.0678226817042394,0.0621741854636396,0.148289473684164,0.3019016290725871,0.1541478696741371,0.0776409774435847,0.0643170426064961,0.0390601503759276,0.0620363408521108
SOB_M_DC-14-9461-40-012,1,0.0175156641603955,0.0684398496240387,0.0550814536340679,0.1396303258144925,0.3373120300750823,0.159107142857093,0.0704197994987248,0.0673840852130114,0.0335902255638992,0.0515194235588811
SOB_M_DC-14-9461-40-013,1,0.0198402255639035,0.0677474937343146,0.045661027568908,0.121281328320764,0.3080294486214573,0.1648339598996977,0.0714191729323084,0.0699906015037374,0.0600093984962218,0.0711873433583736
SOB_M_DC-14-9461-40-014,1,0.0173590225563855,0.0668327067668963,0.0536027568922137,0.1363471177944435,0.329755639097641,0.1698715538846585,0.0762186716791741,0.0633302005012333,0.0356171679197883,0.0510651629072521
SOB_M_DC-14-9461-40-015,1,0.0175313283207965,0.0600093984962218,0.0542763157894566,0.1433646616540904,0.3344611528821007,0.1639692982455626,0.074254385964889,0.0620112781954693,0.0375939849623942,0.0525281954887053
SOB_M_DC-14-9461-40-016,1,0.016660401002501,0.0577067669172751,0.0520018796992318,0.1465319548871721,0.327603383458544,0.1716760651628535,0.0762781954886979,0.0588502506265479,0.0395300751879575,0.0531610275689056
SOB_M_DC-14-9461-40-017,1,0.0179699248120244,0.0618765664160207,0.0458552631578803,0.1335401002505847,0.3102568922304792,0.1678289473683684,0.0750031328320567,0.066340852130305,0.0562656641603833,0.0650626566415836
SOB_M_DC-14-9461-40-018,1,0.0187844611528763,0.0750877192982221,0.0526441102756727,0.1310776942355479,0.3393609022555328,0.1428978696741407,0.0681578947368207,0.0757706766917055,0.040369674185451,0.0558489974937168
SOB_M_DC-14-9461-40-019,1,0.0207644110275624,0.0641040100250425,0.0504793233082548,0.1331923558896826,0.3379260651628014,0.1479197994987005,0.0669235588972221,0.0656234335839393,0.046823308270662,0.0662437343358188
SOB_M_DC-14-9461-40-020,1,0.0181077694235532,0.0529417293232916,0.0561121553884536,0.1650939849623543,0.3086810776941389,0.166582080200449,0.0763659147869434,0.0571679197994808,0.0418984962405883,0.0570488721804332
SOB_M_DC-14-9461-40-021,1,0.0174060150375885,0.062070802004993,0.0531641604009858,0.1500375939849154,0.3109868421051657,0.1648370927317779,0.0749404761904527,0.064739974937323,0.0433208020049989,0.0584962406014854
SOB_M_DC-14-9461-40-022,1,0.0224467418546295,0.062211779448602,0.0484304511278043,0.1431516290726368,0.2594956140350064,0.1692637844610998,0.0812249373433329,0.067738095238074,0.0655294486215333,0.0805075187969672
SOB_M_DC-14-9461-40-023,1,0.0189097744360843,0.0606234335839409,0.0516196741854474,0.1480325814535877,0.3139379699247137,0.1652098997493216,0.0747556390977209,0.0616823308270483,0.0455795739348228,0.0596491228069988
SOB_M_DC-14-9461-40-024,1,0.0178602756892174,0.063859649122787,0.0524906015037429,0.1385745614034653,0.3197117794485214,0.1631077694235078,0.0744204260651395,0.0668045112781745,0.044216791979936,0.0589536340851945
SOB_M_DC-14-9461-40-025,1,0.0180200501253076,0.0592794486215353,0.0590100250626381,0.1488533834585999,0.3239285714284699,0.1667481203006996,0.0773558897242865,0.0607581453633894,0.03501566416039,0.0510307017543699
SOB_M_DC-14-9461-40-026,1,0.0174968671679143,0.0660651629072474,0.0572243107769244,0.1484868421052166,0.3055983709272225,0.1627161654134828,0.0751848370927082,0.065256892230556,0.0412092731829444,0.0607612781954696
SOB_M_LC-14-12204-40-001,1,0.0230858395989902,0.071475563909752,0.0396083959899625,0.1139442355889367,0.2816729323307388,0.1559461152881717,0.0733771929824331,0.0771867167919557,0.0764786967418306,0.087224310776915
SOB_M_LC-14-12204-40-002,1,0.0220645363408452,0.0744110275688989,0.0387437343358274,0.1089692982455799,0.3004041353382518,0.1513784461152408,0.0700438596491008,0.0776347117794243,0.0732832080200271,0.0830670426064902
SOB_M_LC-14-12204-40-003,1,0.0211591478696675,0.0720050125313057,0.0393922305764287,0.1125501253132479,0.312828947368323,0.1528007518796513,0.0706390977443387,0.0744454887217812,0.0650877192982252,0.079091478696717
SOB_M_LC-14-12204-40-004,1,0.0249655388471099,0.0702631578947148,0.0472023809523661,0.1235839598997106,0.2598684210525501,0.1565350877192492,0.0807738095237842,0.0764724310776702,0.070266290726795,0.0900689223057362
SOB_M_LC-14-12204-40-005,1,0.023035714285707,0.0739317042606284,0.0331547619047515,0.1061058897242775,0.2338283208019317,0.164382832080149,0.07427005012529,0.0851503759398229,0.1057330827067337,0.1004072681703946
SOB_M_LC-14-12204-40-006,1,0.0224467418546295,0.070109649122785,0.0441948621553746,0.1202631578946991,0.2758897243106905,0.1665789473683688,0.0770488721804269,0.0746553884711545,0.0653822055137639,0.0834304511277934
SOB_M_LC-14-12204-40-007,1,0.0224028822055067,0.0718953634084987,0.0471553884711631,0.1245018796992091,0.2808521303257265,0.1651879699247603,0.0772775689222815,0.0748120300751645,0.0579918546365733,0.0779229323308026
SOB_M_LC-14-12204-40-008,1,0.0224937343358325,0.0758208020049887,0.041641604010012,0.1180231829573565,0.2661184210525482,0.1595958646616041,0.0746522556390743,0.0808991228069922,0.0729699248120072,0.0877850877192707
SOB_M_LC-14-12204-40-009,1,0.0230576441102684,0.0736497493734105,0.047719298245599,0.1242230576440713,0.2738345864660796,0.1584774436089729,0.076735588972407,0.0776441102756649,0.0633771929824362,0.0812813283207765
SOB_M_LC-14-12204-40-010,1,0.0212186716791913,0.0799530075187719,0.0501848370927161,0.123605889724272,0.3072744360901293,0.1601629072681202,0.0730075187969696,0.076892230576417,0.0423433583959767,0.0653571428571223
SOB_M_LC-14-12204-40-011,1,0.0185902255639039,0.0766541353383218,0.0479573934836942,0.122553258145325,0.3222587719297236,0.161322055137794,0.0710150375939627,0.0755325814536104,0.0404291979949748,0.063687343358376
SOB_M_LC-14-12204-40-012,1,0.0191478696741794,0.081760651629047,0.0479135338345714,0.1194987468671304,0.3092919799497778,0.1590664160400504,0.0735620300751649,0.080645363408496,0.0438032581453496,0.0653101503759193
SOB_M_LC-14-12204-40-013,1,0.0181234335839542,0.0838690476190213,0.0466071428571282,0.1179981203007149,0.3079699248119336,0.158966165413484,0.070266290726795,0.0833740601503498,0.0459429824561259,0.0668828320801795
SOB_M_LC-14-12204-40-014,1,0.0189473684210466,0.081682330827042,0.0488690476190323,0.1240946115287831,0.297268170425972,0.1624185463658639,0.0759774436089987,0.0792857142856894,0.0450187969924671,0.0664379699247912
SOB_M_LC-14-12204-40-015,1,0.0185494987468613,0.0919110275688935,0.0447963659147729,0.110307017543825,0.2954104010024137,0.1551848370926832,0.0688314536340636,0.0903822055137561,0.0526190476190311,0.0720081453633859
SOB_M_LC-14-12204-40-016,1,0.0192449874686656,0.0928383458646325,0.0475469924811881,0.1117951127819198,0.2819799498745984,0.1585181704260155,0.074223057644087,0.0900939849623777,0.0502130325814379,0.0735463659147639
SOB_M_LC-14-12204-40-017,1,0.0217073934837024,0.0811779448621299,0.0500532581453477,0.1244611528821665,0.2728289473683356,0.1649937343357879,0.0791322055137596,0.0802725563909523,0.0497869674185307,0.0755858395989738
SOB_M_LC-14-12204-40-018,1,0.02041353383458,0.0840946115287957,0.0508458646616382,0.1194486215538472,0.2825845864660768,0.1656578947367902,0.0784022556390731,0.0814473684210271,0.0462907268170281,0.0708145363408299
SOB_M_LC-14-12204-40-034,1,0.0192449874686656,0.0928383458646325,0.0475469924811881,0.1117951127819198,0.2819799498745984,0.1585181704260155,0.074223057644087,0.0900939849623777,0.0502130325814379,0.0735463659147639
SOB_M_LC-14-12204-40-035,1,0.0217073934837024,0.0811779448621299,0.0500532581453477,0.1244611528821665,0.2728289473683356,0.1649937343357879,0.0791322055137596,0.0802725563909523,0.0497869674185307,0.0755858395989738
SOB_M_LC-14-13412-40-001,1,0.0269548872180366,0.072528195488699,0.0377098997493616,0.1061622807017211,0.2364003759397755,0.1662092731829053,0.0773088972430835,0.0819078947368164,0.0902788220551095,0.1045394736841777
SOB_M_LC-14-13412-40-002,1,0.0210401002506199,0.0635181704260452,0.0335463659147764,0.1136152882205157,0.2739003759397638,0.179974937343302,0.0740068922305532,0.074176065162884,0.0770927318295497,0.0891290726816763
SOB_M_LC-14-13412-40-003,1,0.0179511278195432,0.0588314536340667,0.0369924812029959,0.1177506265663791,0.277703634085126,0.1890413533833994,0.0795488721804262,0.0703947368420832,0.0706641604009803,0.0811215538846863
SOB_M_LC-14-13412-40-004,1,0.016409774436085,0.0703978696741634,0.0369736842105147,0.1077380952380614,0.2799624060149498,0.1916917293232482,0.078305137844587,0.076375313283184,0.0635401002506066,0.0786058897242861
SOB_M_LC-14-13412-40-005,1,0.0177819548872124,0.0678978696741642,0.041203007518784,0.1168828320801638,0.2821397243106885,0.1845488721803933,0.0790726817042358,0.0740413533834354,0.0597431077694048,0.076688596491204
SOB_M_LC-14-13412-40-006,1,0.0245770676691652,0.0679041353383246,0.0440037593984824,0.1164191729322943,0.2627005012530505,0.1685808270676163,0.0803822055137592,0.075166040100227,0.0691071428571212,0.0911591478696456
SOB_M_LC-14-13412-40-007,1,0.0220958646616472,0.0734085213032351,0.0390100250626444,0.1068734335839264,0.2423621553883952,0.1754448621553335,0.0819924812029818,0.0815350877192727,0.0802380952380701,0.0970394736841801
SOB_M_LC-14-13412-40-008,1,0.0310150375939752,0.0735150375939619,0.0476127819548723,0.1152443609022195,0.2119172932330163,0.1610557644109771,0.087192982456113,0.0837124060150113,0.0824279448621295,0.1063063909774103
SOB_M_LC-14-13412-40-009,1,0.0221177944862086,0.0709335839598775,0.0381547619047499,0.1103508771929478,0.258280075187889,0.1731077694235046,0.0757080200501015,0.0793139097744112,0.0796647869673935,0.0923684210526026
SOB_M_LC-14-13412-40-010,1,0.0229166666666594,0.0758959899749135,0.0374780701754268,0.1043045112781628,0.2478007518796216,0.1723746867167379,0.0781422305764166,0.082026942355864,0.0815068922305509,0.0975532581453328
SOB_M_LC-14-13412-40-011,1,0.0194924812030014,0.0695958646616323,0.0375469924811912,0.108060776942322,0.2695989974936498,0.1835620300751304,0.0752067669172696,0.0770927318295497,0.0741196741854404,0.0857236842104994
SOB_M_LC-14-13412-40-012,1,0.0178446115288164,0.0605106516290537,0.0425313283207886,0.1262155388470782,0.2859304511277299,0.1856234335839017,0.0819392230576184,0.0679291979949661,0.0575595238095057,0.0739160401002274
SOB_M_LC-14-13412-40-013,1,0.019125939849618,0.0656516290726611,0.0436121553884575,0.123527568922267,0.2463596491227298,0.1861184210525732,0.0880827067668897,0.0744548872180217,0.0681046365914573,0.0849624060150109
SOB_M_LC-14-13412-40-014,1,0.0217825814536272,0.0680733082706553,0.0386058897242986,0.110291353383424,0.2608489974936526,0.1763909774435537,0.0798182957393233,0.0757926065162669,0.0767073934836852,0.0916885964911993
SOB_M_LC-14-13412-40-015,1,0.0168609022556338,0.0681892230576227,0.0356986215538735,0.1080106516290388,0.2838753132831191,0.1846804511277616,0.0745551378445881,0.0754041353383222,0.0724028822054911,0.0803226817042354
SOB_M_LC-14-13412-40-016,1,0.0208270676691664,0.0680263157894523,0.0388095238095116,0.1102819548871835,0.2513690476189689,0.182393483709216,0.0797211779448371,0.0783865914786721,0.0791134085212784,0.0910714285714
SOB_M_LC-14-13412-40-017,1,0.0204887218045048,0.0609523809523618,0.0454667919799356,0.1270394736841707,0.2592481203006707,0.1882926065162317,0.0881484962405738,0.0684774436090011,0.0600407268170238,0.0818452380952124
SOB_M_LC-14-13412-40-018,1,0.0187343358395931,0.0736591478696511,0.0356672932330715,0.1038596491227744,0.2676033834585627,0.1808834586465598,0.0782330827067424,0.0809805764410773,0.0733709273182727,0.0870081453633812
SOB_M_LC-14-13412-40-019,1,0.0193953634085152,0.0642042606516089,0.0314348370927219,0.1044768170425737,0.276838972430991,0.1815225563909205,0.0750657894736606,0.07568295739346,0.0818107769423302,0.0895676691729042
SOB_M_LC-14-13412-40-020,1,0.0358239348370815,0.0754699248120064,0.0441165413533696,0.1105200501252786,0.1752882205513235,0.1588126566415542,0.0874467418546092,0.0814411027568667,0.1043577694235262,0.1267230576440705
SOB_M_LC-14-13412-40-021,1,0.0296052631578854,0.0723402255638871,0.0364849624060036,0.1015632832079882,0.212227443608956,0.1639974937342844,0.0824561403508513,0.0839473684210263,0.0972587719297941,0.1201190476190099
SOB_M_LC-14-13412-40-022,1,0.0167449874686664,0.059699248120282,0.0335463659147764,0.113289473684175,0.2671961152881368,0.2033302005011894,0.0847399749373168,0.0703070175438376,0.0685119047618833,0.0826347117794227
SOB_M_LC-14-13412-40-023,1,0.0260463659147788,0.070156641603988,0.0326911027568819,0.0987562656641294,0.2281986215538132,0.1805795739347805,0.0778728070175194,0.0800720551378195,0.1040225563909448,0.1016040100250308
SOB_M_LC-14-13412-40-024,1,0.0284398496240512,0.0796522556390727,0.0188815789473625,0.0816478696741598,0.0788847117794239,0.1480043859648659,0.0850062656641337,0.1049279448621225,0.222512531328251,0.1520426065162431
SOB_M_LC-14-13412-40-025,1,0.018073308270671,0.06076754385963,0.0422901002506133,0.1254699248119907,0.2574279448620747,0.1932550125312677,0.0890852130325535,0.0708740601503537,0.063812656641584,0.0789442355889477
SOB_M_LC-14-13412-40-026,1,0.0287061403508682,0.0728947368420824,0.0353540100250515,0.1052913533834256,0.1983646616540731,0.1631923558896731,0.0856328320801736,0.0844893483709008,0.1046146616541025,0.1214598997493353
SOB_M_LC-14-13412-40-027,1,0.0261058897243025,0.0684116541353169,0.0387875939849502,0.1137593984962049,0.2347775689222322,0.1820676691728752,0.0788659147869427,0.0746491228069941,0.0858834586465896,0.0966917293232779
SOB_M_LC-14-13412-40-028,1,0.019392230576435,0.0643264411027367,0.0347399749373324,0.1099780701754041,0.2746365914786107,0.1820770676691158,0.0779417293232838,0.0745895989974703,0.0746334586465931,0.0876848370927043
SOB_M_LC-14-13412-40-029,1,0.0211998746867101,0.0658302005012325,0.0278258145363321,0.1018139097744041,0.2365820802004271,0.1882738095237505,0.0793953634084964,0.0809711779448367,0.096331453634055,0.1017763157894418
SOB_M_LC-14-13412-40-030,1,0.0222462406014967,0.0659147869673979,0.0243640350877116,0.101779448621522,0.1905827067668576,0.1865444862154804,0.0820958646616284,0.0861434837092462,0.1260620300751485,0.1142669172931972
SOB_M_LC-14-13412-40-031,1,0.0202850877192918,0.0651441102756688,0.0344548872180343,0.1122117794485864,0.2607111528821238,0.1853696741854056,0.0781516290726572,0.0754385964912044,0.0772399749373191,0.090993107769395
SOB_M_LC-14-13412-40-032,1,0.025673558897235,0.07301378446113,0.0452882205513642,0.1138157894736485,0.2282675438595776,0.1726284461152341,0.088182957393456,0.0796115288220302,0.0752725563909538,0.0982456140350569
SOB_M_LC-14-15570-40-001,1,0.0198496240601441,0.0671459899749163,0.0526911027568757,0.1381892230576008,0.2837406015036705,0.1708928571428036,0.0847337092731564,0.0681578947368207,0.0494548872180296,0.0651441102756688
SOB_M_LC-14-15570-40-002,1,0.0204229323308206,0.0653446115288015,0.0537656641603841,0.1436027568921856,0.2754354636590616,0.1697525062656109,0.0871491228069902,0.0674592731829362,0.0500438596491071,0.0670238095237885
SOB_M_LC-14-15570-40-003,1,0.0214191729323241,0.0723214285714059,0.0514317042606355,0.1309555137844201,0.2728226817041752,0.164367167919748,0.0797901002506015,0.0756484962405778,0.0576378446115107,0.0736058897242877
SOB_M_LC-14-15570-40-004,1,0.0192105263157834,0.0705795739348149,0.0442418546365776,0.1205858395989597,0.2883364661653232,0.1691353383458116,0.0758082706766679,0.0751096491227834,0.0630294486215341,0.0739630325814304
SOB_M_LC-14-15570-40-005,1,0.0176911027568866,0.0740100250626334,0.0482456140350726,0.1275908521302858,0.2996334586465227,0.1660150375939329,0.0766666666666426,0.0752224310776706,0.0517637844611366,0.0631610275689025
SOB_M_LC-14-15570-40-006,1,0.017697368421047,0.0792857142856894,0.0451942355889582,0.1176284461152513,0.3064473684209566,0.1607832080199997,0.0721647869673959,0.0788909774435843,0.0548652882205341,0.0670426065162697
SOB_M_LC-14-15570-40-007,1,0.0190382205513724,0.0810714285714031,0.046870300751865,0.116948621553848,0.3088815789472716,0.1514285714285239,0.0707675438596269,0.0813157894736587,0.054595864661637,0.0690820802004796
SOB_M_LC-14-15570-40-008,1,0.0185494987468613,0.079060150375915,0.0460213032581309,0.1171021303257778,0.3128540100249646,0.1534899749372952,0.0722086466165187,0.0786152882205267,0.0550219298245441,0.0670770676691519
SOB_M_LC-14-15570-40-009,1,0.0205012531328256,0.0767105263157654,0.0482738095237944,0.1216008771929443,0.2899154135337438,0.160410401002456,0.0742261904761672,0.0777537593984718,0.0576221804511097,0.0729855889724082
SOB_M_LC-14-15570-40-010,1,0.0211716791979883,0.0802976190475938,0.0455106516290584,0.1110494987468323,0.3053289473683254,0.1588972431077196,0.0728007518796764,0.0792982456140102,0.0522932330826903,0.0733521303257915
SOB_M_LC-14-15570-40-011,1,0.0267293233082623,0.0870802005012258,0.0435119047618911,0.1071459899749037,0.2623997493733513,0.1585181704260155,0.0735620300751649,0.0858646616541084,0.0654793233082501,0.0897086466165132
SOB_M_LC-14-15570-40-012,1,0.0238753132832005,0.0880513784460877,0.0399968671679072,0.1013847117794168,0.2533959899748579,0.1601378446114786,0.0769768170425824,0.0910181704260366,0.0730795739348142,0.0920833333333044
SOB_M_LC-14-15570-40-013,1,0.0212562656641537,0.0843139097744096,0.0383552631578827,0.1021021303257825,0.2638627819548045,0.1608208020049621,0.075197368421029,0.0869642857142584,0.0766259398496,0.0905012531328037
SOB_M_LC-14-15570-40-014,1,0.0216353383458578,0.0865350877192711,0.0365444862155273,0.0958020050125013,0.2574874686715985,0.157474937343309,0.0724812030074961,0.0910432330826782,0.0852474937343091,0.0957487468671379
SOB_M_LC-14-15570-40-015,1,0.0226378446115217,0.0777506265663916,0.0379981203007399,0.1060494987468339,0.2589536340851319,0.1542982456139867,0.0767105263157654,0.0851754385964645,0.0868295739348098,0.0935964912280408
SOB_M_LC-14-15570-40-016,1,0.0209993734335773,0.0703790726816822,0.0421240601503627,0.1216823308270295,0.2596553884710966,0.1697901002505733,0.0810776942355635,0.0770426065162665,0.0725689223057416,0.084680451127793
SOB_M_LC-14-15570-40-017,1,0.0197431077694173,0.0663189223057436,0.0443765664160262,0.1301284461152474,0.2730419799497891,0.1766102756891677,0.0828477443608763,0.0708991228069953,0.0607393483709082,0.0752944862155152
SOB_M_LC-14-15570-40-018,1,0.0207800751879634,0.0750156641603775,0.0452913533834444,0.1204981203007141,0.2550971177944063,0.1712312030074651,0.0829041353383198,0.0744799498746633,0.0703571428571208,0.0843452380952116
SOB_M_LC-14-15570-40-019,1,0.0209492481202941,0.0646710526315586,0.0441635338345726,0.1273652882205114,0.2691541353382615,0.1732048872179908,0.0833991228069914,0.0723746867167693,0.0658615288220345,0.0788565162907021
SOB_M_LC-14-15570-40-020,1,0.0218076441102688,0.0645112781954685,0.0514536340851969,0.1355764411027144,0.2674060150375102,0.1700845864661121,0.0862719298245343,0.067534461152861,0.0592794486215353,0.0760745614034849
SOB_M_LC-14-15570-40-021,1,0.0206892230576376,0.0620676691729128,0.0512687969924651,0.1432550125312834,0.2736967418545508,0.1717575187969386,0.0864536340851859,0.0658302005012325,0.0555983709273008,0.0693828320801787
SOB_M_LC-14-15570-40-022,1,0.0206704260651564,0.0657518796992275,0.0553258145363235,0.1460338345864204,0.2803320802004134,0.1644924812029559,0.0823276942355631,0.0679417293232869,0.0509022556390817,0.0662218045112574
SOB_M_LC-14-15570-40-023,1,0.0214692982456073,0.0680106516290513,0.054815162907251,0.146011904761859,0.2777882205512914,0.1666697994986946,0.0822117794485958,0.0691259398496024,0.0484837092731677,0.0654135338345659
SOB_M_LC-14-15570-40-024,1,0.0210307017543793,0.0680733082706553,0.0540131578947199,0.1413126566415597,0.2887531328319897,0.1633897243107257,0.079342105263133,0.0703164160400782,0.0484962406014885,0.065272556390957
SOB_M_LC-14-15570-40-025,1,0.0199436090225501,0.075291353383435,0.0516791979949712,0.1301503759398088,0.2955921052630653,0.1556829573934349,0.0762750626566177,0.0763377192982217,0.0516697994987306,0.067377819548851
SOB_M_LC-14-15570-40-026,1,0.0208114035087654,0.065037593984942,0.0436403508771793,0.1291384711779044,0.2826127819547986,0.1633959899748861,0.0776535087719055,0.0728164160400774,0.0668890977443399,0.0780043859648878
SOB_M_LC-14-15570-40-027,1,0.0206735588972366,0.0723590225563683,0.0476503759398347,0.127844611528782,0.284627192982367,0.1633395989974425,0.0780795739348126,0.0760275689222819,0.0562468671679021,0.0731516290726587
SOB_M_LC-14-15570-40-028,1,0.0209962406014971,0.0834492481202746,0.0477788220551228,0.1231015037593599,0.2840883458645726,0.1501723057643639,0.0752506265663924,0.084461152882179,0.0578790726816861,0.0728226817042378
SOB_M_LC-14-15570-40-029,1,0.0179417293233026,0.0638690476190276,0.0442512531328182,0.129934210526275,0.3134147869673203,0.1704511278194954,0.0725657894736614,0.069041353383437,0.0543890977443438,0.0641416040100049
SOB_M_LC-14-15570-40-030,1,0.0193515037593924,0.0687625313282992,0.0418828320801873,0.119555137844574,0.3184931077693237,0.1633114035087207,0.0694862155388253,0.0719172932330601,0.0557612781954712,0.0714786967418322
SOB_M_LC-14-15570-40-031,1,0.0184617794486157,0.0722650375939623,0.0325720551378344,0.10567355889721,0.3021585213031635,0.1659837092731309,0.0649060150375736,0.0792105263157646,0.0779699248120056,0.0807988721804258
SOB_M_LC-14-15570-40-032,1,0.0207550125313218,0.0677600250626354,0.0361058897242994,0.1159367167919436,0.2739129072680846,0.1646835839598481,0.0716572681704036,0.0774060150375697,0.0868201754385692,0.0849624060150109
SOB_M_LC-14-15570-40-033,1,0.0218546365914718,0.0735839598997263,0.0372869674185346,0.1111622807017195,0.2579479949873878,0.1595802005012031,0.0705952380952159,0.0828132832079941,0.0942073934836797,0.0909680451127534
SOB_M_LC-14-15570-40-034,1,0.0212186716791913,0.0676190476190264,0.036162280701743,0.1153477443608661,0.2761560150375075,0.1641228070174924,0.0696929824561185,0.0770864661653893,0.0833865914786706,0.0892073934836813
SOB_M_LC-14-15570-40-035,1,0.0211278195488655,0.0604229323308081,0.0426441102756758,0.1356422305763986,0.2761466165412669,0.1705012531327786,0.0759461152881967,0.0690350877192766,0.0667449874686507,0.0817888471177688
SOB_M_LC-14-15570-40-036,1,0.0252788220551299,0.0688471177944646,0.0445238095237955,0.128724937343318,0.23709899749366,0.1623088972430569,0.0776911027568678,0.0766196741854396,0.0820770676691472,0.0968295739348067
SOB_M_LC-14-15570-40-037,1,0.0194329573934776,0.0586560150375756,0.0374310776942238,0.1294423558896837,0.2679855889723471,0.168229949874634,0.075620300751856,0.0720989974937117,0.0860588972430808,0.0850438596490961
