image,label,glcm_0,glcm_1,glcm_2,glcm_3,glcm_4,glcm_5,glcm_6,glcm_7,glcm_8,glcm_9,glcm_10,glcm_11,glcm_12,glcm_13,glcm_14,glcm_15,glcm_16,glcm_17,glcm_18,glcm_19
SOB_M_MC-14-18842-40-009,1,141.3650612244963,168.3255891461899,45.86678337474508,186.81684352842885,8.505582417582739,9.292684997405862,4.651136962577936,9.852432831831765,0.141926148329407,0.1324326482073,0.2421092657188883,0.1254041127625358,0.0196684695566452,0.0187813418024805,0.0263371440360621,0.0184100072513036,0.922876269904765,0.908118141961514,0.974986541160724,0.8980250577702414
SOB_M_MC-14-18842-40-010,1,113.65965149136878,112.53803392601483,29.723401852269696,159.91645836280992,7.166671899529215,7.0994639123392895,3.625373340360856,8.610712320583424,0.2150929515153135,0.2125026518709936,0.3328811402725481,0.1875217027678122,0.0244374917445033,0.0243822830416005,0.0327103177058795,0.0224160307126703,0.9456392294336652,0.9461773824077976,0.9857884293693588,0.9235176229129934
SOB_M_MC-14-18842-40-011,1,109.38815384615724,117.8438994481897,30.200778681323836,141.9068968227744,7.030458398744303,7.415211683881015,3.7779377807895216,8.09344904022996,0.2112105396442892,0.1956697193067157,0.3042015663546039,0.1884012570087767,0.0250792336326819,0.0241363818399976,0.0320630492618474,0.0234485825560367,0.945047031532438,0.940812371293882,0.9848254391193106,0.928726629667477
SOB_M_MC-14-18842-40-012,1,115.75992150706836,130.4754295775746,24.02539655648372,137.03351412535832,7.335795918367608,7.794236664622721,3.205923876214061,7.965017528965766,0.183448362332773,0.1751373229492984,0.3473057842025726,0.1728781924108905,0.0247522114863045,0.0241722486974036,0.0374538332301518,0.0238496657285425,0.933381916718419,0.92487494115129,0.9861704956680174,0.9210986703227578
SOB_M_MC-14-18842-40-013,1,110.96526844584255,113.12539106101006,26.36919910649263,150.10253580468017,6.99996232339108,7.049458409973217,3.27410084581978,8.140322910279806,0.2104530566288564,0.2069599176201627,0.3531210173640383,0.1906645158779517,0.0241215617673203,0.0239317439126769,0.0344201112644408,0.0226575803217623,0.944322076753266,0.9432507899634546,0.9867773633506826,0.9247013031422826
SOB_M_MC-14-18842-40-014,1,95.71080376766363,99.95224260717696,38.203241472780014,150.64269521608523,6.766238618524479,6.977380559354693,4.186845870039809,8.556650788410273,0.1986906404152534,0.1909275899818411,0.286048293278701,0.1671784028543677,0.0232003657054479,0.022753056662324,0.0291491654599694,0.0208578960306127,0.9433806314365673,0.9408740498417634,0.977398458637896,0.9108885759687376
SOB_M_MC-14-18842-40-015,1,98.35468759811975,125.3733716926812,53.74884546846253,161.85997578958936,7.043811616954657,7.989611532958991,4.981289059558669,9.06750302630122,0.1833967785506596,0.1654055388216541,0.2578287173567227,0.1505326073410632,0.0214743086683698,0.0202351892898582,0.0261260807324192,0.0191417826365764,0.937129590859721,0.9198519803371288,0.9656306866308118,0.8965262574278954
SOB_M_MC-14-18842D-40-001,1,2500.332317111554,2736.485211212204,1274.764227718727,2856.945988775155,23.091306122449375,25.01995943970145,12.00449577090013,25.86380229212808,0.1170169039865864,0.1087329823347023,0.2121594585642929,0.1052789123437897,0.0371245390229589,0.03598783815154,0.0468225848285779,0.0352375538016966,0.5716153795208646,0.5309405025488224,0.7813216621822466,0.5102934666837665
SOB_M_MC-14-18842D-40-002,1,4893.536467818039,5502.359257337619,3280.704778756492,5918.635353487519,26.6843547880695,29.53479539058872,17.72483874206189,32.20130170258825,0.2772878175534942,0.2641192342559496,0.351266565686751,0.2464591392393421,0.1502575473326599,0.1462180990149702,0.1624255151501332,0.1430801091293652,0.6766006204051183,0.6360697016210853,0.7830283614472637,0.6085365430672608
SOB_M_MC-14-18842D-40-003,1,4627.413579277934,5536.599493782163,2968.9754160076845,5127.43703563948,27.29503610675047,32.96149287050485,18.233071053885563,30.44505651715845,0.2234214693242661,0.1932493626612224,0.2854722766965584,0.2052849321478713,0.117987187410211,0.1119172169487185,0.1300175952467323,0.1147830330692881,0.6305892484598796,0.558012949511387,0.762828912284087,0.5906757414097724
SOB_M_MC-14-18842D-40-004,1,2681.267265306142,2764.239422094342,1464.75356085129,3228.1323680610744,20.10508006279485,20.57500353723456,11.362933890519804,24.05260576333473,0.1810261113335116,0.1786580657290865,0.2659203036900412,0.1562787513266476,0.0747589962564746,0.0743793733728095,0.0836184976385398,0.0712023900239394,0.6907861691938705,0.6810125525740065,0.8308526661808439,0.6274840906428759
SOB_M_MC-14-18842D-40-005,1,2849.69512401887,3186.5614174094003,1579.8731991817083,3209.77551918746,20.145673469388324,22.096313414767256,10.748980372963274,22.38220063198517,0.2119822029569502,0.1999588999959354,0.3274819358770875,0.1989892857571721,0.1013114993861916,0.0990558867012388,0.1115391303359506,0.0988939645726508,0.7130900042922541,0.6788383930670222,0.8412457222544705,0.6764985547229828
SOB_M_MC-14-18842D-40-006,1,3167.895673469454,3428.339983335636,1698.9545748311468,3573.385454888368,21.699001569859263,23.322668175886356,11.359100092863962,24.18700812777989,0.1900219717618877,0.1801243205116154,0.3093583480858087,0.1756427820984937,0.0781905801423463,0.0764852145795647,0.0897318043757927,0.0755219826117398,0.6303859019813479,0.5994674344761689,0.8012889111781571,0.5825268337268686
SOB_M_MC-14-18842D-40-007,1,2907.005378336,3216.19755694942,1909.685835654894,3585.061837161334,20.33801883830526,21.62405948843615,13.01368496348108,24.961719253564038,0.2016632363124368,0.1967881183379096,0.2774095608952143,0.174011680239389,0.0855345646632468,0.0836861648164532,0.0935019920294199,0.080889608582283,0.6838380121256336,0.6499779139792642,0.7922627186593003,0.6098347771276105
SOB_M_MC-14-18842D-40-008,1,3826.390323390899,4154.470974233125,2133.4402561302354,4308.5924790515455,22.55510204081651,24.26470782436349,12.628457319980503,25.536351774119204,0.2224195056552355,0.2119316119554588,0.327732852070767,0.2017717964794047,0.1053558504218717,0.1030313519081635,0.1201449246350804,0.101742416053953,0.6797476423245021,0.6521764609516978,0.821379861455538,0.6392766912746825
SOB_M_MC-14-18842D-40-009,1,476.4604709576305,503.0905783772562,217.3417381974239,555.6206385888593,10.366417582417936,10.751972205190734,5.1912475215218,11.71292112751305,0.2416769087095713,0.228400807753669,0.3468905682058854,0.220346884953709,0.0469907288756288,0.0443382665143152,0.0544603168845702,0.0436508364359164,0.8736340937690871,0.8666079284735075,0.9424285269209712,0.8526798906776046
SOB_M_MC-14-18842D-40-010,1,512.4138587127379,545.6687229794319,199.1438772180784,609.5244603750958,11.9490298273159,12.427577858478742,6.307048916998986,13.775783301104765,0.1829412679665396,0.1729024684737157,0.269205949200209,0.1636295822228918,0.0344164050034094,0.03233200507374,0.0389127812627547,0.0318872461180801,0.8534036227959664,0.8438693330770773,0.9430563952099036,0.8255983581581541
SOB_M_MC-14-18842D-40-011,1,369.0456232339236,391.5157383389002,188.00141492859072,536.0949393953496,11.574470957614205,11.94061532173078,7.577915192128908,14.754254901035653,0.1430076892489401,0.1388066902030677,0.209929587740401,0.1205203686253989,0.0193311661190593,0.0188913145955651,0.0231670884906714,0.017371933123613,0.8431821335444623,0.8336221838750095,0.920155695369589,0.7721819948367146
SOB_M_MC-14-18842D-40-012,1,391.84195918368187,405.3536700781244,183.89419408679225,436.85471238346406,8.871152276295378,9.297476772154656,4.578617950455491,9.936075083714456,0.2062604527726319,0.1969142337604362,0.3237969999294763,0.1885808704568299,0.0293280326582269,0.0283975158781891,0.0380358508056482,0.0276308763072214,0.7609270247933866,0.752693357441454,0.8878621800476401,0.7334746637098538
SOB_M_MC-14-18842D-40-013,1,488.053174254333,586.1358141143462,283.7257109153367,571.959018377891,10.12319623233932,11.917989592667393,6.599910900283341,11.68018991023255,0.1968533925530029,0.1780596439073841,0.2866684459413727,0.1785026659573554,0.034595472439003,0.0325517844642611,0.0421483799503088,0.0322553171161301,0.8581168080779836,0.8296504706294405,0.9175187986425456,0.8337717906162168
SOB_M_MC-14-18842D-40-014,1,466.3815070643817,583.4963039821232,258.5417670607108,552.7505510226327,11.96311459968637,13.99971702117592,7.796435383881515,13.48176830322718,0.1510401409221112,0.1366578621792966,0.2232192222844492,0.1382838863092333,0.019904542769362,0.0185208542564539,0.0244588639044959,0.0188275855792296,0.8443079762406575,0.8052267920232435,0.9136661607613072,0.8154895832448217
SOB_M_MC-14-18842D-40-015,1,335.5333532182172,371.9421276863228,181.66869964611053,385.7026081214785,8.432907378336166,9.189825339181288,4.861180132018038,9.536751088682127,0.1919331437267786,0.1775387357162391,0.3040513803917031,0.1754358138747858,0.0279705224355505,0.026299236990929,0.0344591276236685,0.0261346048193637,0.7885050434682837,0.7654107789630716,0.8855911189382332,0.7567320791488611
SOB_M_MC-14-18842D-40-016,1,318.195428571439,359.816340454956,160.5616325326855,422.252643493832,9.843208791209104,10.526837397223336,5.956764676354428,11.906051030514224,0.1932867744489807,0.1812051210090759,0.2841267424992755,0.1705811232301345,0.031325593599876,0.0297027756434609,0.0373594685408098,0.0288010526371246,0.8959200914271291,0.8823221143731466,0.9474773742541384,0.8619023192206543
SOB_M_MC-14-19979-40-001,1,158.39250549450944,179.74304265119807,32.296921667544346,177.6391391155353,8.68760125588716,9.33779182191182,3.440491428858144,9.221594428461318,0.1486174926640468,0.1385156904583143,0.3130087387823748,0.1404882276135746,0.0234995587926224,0.0226460493742908,0.0364094201174359,0.0227915720940263,0.8673327857819119,0.8493329161057492,0.9729421430931304,0.8510957519181779
SOB_M_MC-14-19979-40-002,1,185.7643924646821,203.1015390903795,29.64452664206949,212.17821691899067,9.886012558869892,10.375402851797592,3.728813718846346,10.568168026537098,0.1242723503609137,0.1175545784773569,0.2833872866745804,0.1162151243722231,0.0203061528509366,0.0197456611415506,0.0323192969598178,0.0197004248994833,0.8314789094654631,0.8157092148983651,0.9731248897954538,0.8074731409818138
SOB_M_MC-14-19979-40-003,1,203.87657142857395,219.3447216588824,37.72022689054501,246.69424452514707,10.612401883830575,11.010982722570535,4.274903998192794,11.716338882862372,0.1118303942098958,0.108421133602652,0.2558304042017443,0.1013985657757429,0.0178590272092191,0.0175299336551535,0.0282216972833816,0.0171042031635422,0.8334343580544188,0.8207809268936942,0.9691833214787068,0.7984310009723958
SOB_M_MC-14-19979-40-004,1,195.2067974882295,217.39284063575923,47.353744697938886,246.52097344715244,10.597277864992256,11.174186042855492,4.927421378912127,12.00131113521655,0.1073066360367432,0.1020155832348557,0.2176961542226097,0.0934239233506435,0.0169069148058532,0.0165238531244609,0.0247463715216376,0.0159528346508569,0.8325269749482566,0.8134805345816281,0.9593519523777552,0.7884894343884098
SOB_M_MC-14-19979-40-005,1,192.66303296703563,230.07925922432227,59.24722033983273,235.0837334339482,10.274065934066062,11.340552437548048,5.085723966568643,11.45069408417041,0.107884156418592,0.0961607728279166,0.2132706646119686,0.0966245782106781,0.0172390214562217,0.0164589986827012,0.0245761648542887,0.0164053989991052,0.8247669536077543,0.7907719802192322,0.9461275830333732,0.7862207930801013
SOB_M_MC-14-19979-40-006,1,127.81448037676924,167.22945809555318,42.17723000276018,147.93993302834411,8.375648351648453,9.642890157053216,4.368988906457743,8.99375245641335,0.1244615429558646,0.1090988632676014,0.2380130483815679,0.1169135076378438,0.0205275129864711,0.0192518190760823,0.0286884412113253,0.0199296754352262,0.8338138423915593,0.7824715544126668,0.94516216650418,0.807564000730735
SOB_M_MC-14-19979-40-007,1,125.39374254317369,159.41067773428264,35.55804344552315,145.49874074423414,8.479795918367381,9.648977345973083,4.2700756720125455,9.15777012686882,0.1245696315678572,0.1084403018172588,0.2374804228787092,0.1144612608953308,0.0208894810287718,0.0196932237325709,0.0295306047032679,0.0201848372329983,0.8288442063071058,0.7823905041225906,0.9514760567427066,0.8013812075058414
SOB_M_MC-14-19979-40-008,1,140.5042166405047,173.63506107626242,40.0932095976704,169.32385039852747,9.092832025117897,10.12696630979893,4.5262404939386185,10.014475938939384,0.1149150182747245,0.1033438339678307,0.233900198607634,0.1044365085241381,0.0197370719996566,0.0188251767366609,0.0283056345783291,0.0189173502647269,0.8202482367374301,0.7778464603184739,0.9487054510646228,0.7833624179476626
SOB_M_MC-14-19979-40-009,1,123.86448665620316,168.54397962552477,41.91847062219148,144.7526230564838,8.42128414442711,9.91284881070282,4.64714943653833,9.061126570139304,0.1256298838604932,0.1067667716977536,0.2266036713402993,0.1190786082671756,0.0208982306523698,0.0193455341264388,0.0281522213166618,0.0202850934938033,0.8384937615854893,0.7801381134958867,0.9453252502345632,0.8111740183936935
SOB_M_MC-14-19979-40-010,1,135.35933437990866,185.82906192519815,42.48474010491149,151.1929192409874,8.873965463108457,10.477397852505147,4.7069184047384764,9.3483312109921,0.1188173558737503,0.1007992880047348,0.2199731509752369,0.1132092930857205,0.0202016302111531,0.0187283906962355,0.0277061369014314,0.0197712964300794,0.8301008460284267,0.7665711523920529,0.9466537043206742,0.8100779868253083
SOB_M_MC-14-19979-40-011,1,123.48524960753925,160.2211070760431,39.99580541123863,147.45241396657764,8.402769230769444,9.625285730006754,4.551053510026764,9.223056485717354,0.1318716028813085,0.1168802853136281,0.2265047395891917,0.1205895745215841,0.0199812461824797,0.0187749984244971,0.0269533867180664,0.0191469020519259,0.8844891403885987,0.8499920645658059,0.962543735993569,0.8619468546561733
SOB_M_MC-14-19979-40-012,1,126.47225117739588,157.6967001524931,35.94456679968841,148.49439859139312,8.567679748822744,9.56443585027272,4.09622455638372,9.257913188385183,0.1298829022415664,0.1182707831408944,0.2701759587122535,0.1214158464813369,0.0222921995701023,0.0212242298422258,0.0328737765874163,0.0215368339854368,0.8469430547168086,0.809117042087107,0.9566051050525743,0.8202530122812948
SOB_M_MC-14-19979-40-013,1,122.1990172684488,159.00143690358243,36.583825891624194,142.58742316338828,8.261792778650028,9.47645144555011,4.312680395552436,8.89971859328074,0.1403979914339447,0.1242203343390131,0.2501190751019256,0.1320397188059651,0.020652141913096,0.0193920071307766,0.0285875720645511,0.0199707116887155,0.8791777725798854,0.8427213284686412,0.9638469563864532,0.8589566160788703
SOB_M_MC-14-19979-40-014,1,99.68614756672154,118.8368532754761,37.93599252064292,140.65762392114317,7.256037676609312,7.928466097564565,4.104315689079548,8.589866213900429,0.1601396713328557,0.1480485218876767,0.2799476330891372,0.141749943922702,0.0250331577268558,0.0240414690525709,0.0345075174497632,0.0234359326655435,0.8907365885719856,0.8696657060949496,0.9583869410691894,0.845733114095748
SOB_M_MC-14-19979-40-015,1,123.62763579278192,147.31834174409232,35.78306101448125,156.55691490197898,8.193117739403545,8.962945495134214,4.245450894761826,9.205948843716987,0.1502078366918883,0.1394096736617784,0.2610172185624234,0.1370597624846037,0.0219158849136522,0.0210230945773533,0.0302459545746619,0.0208606354068059,0.884329829722743,0.8621283428830235,0.9665093888419536,0.853482367921249
SOB_M_MC-14-19979-40-016,1,127.52238618524687,149.23328774229904,49.48293301207171,183.44194689430535,8.05650863422309,8.715555974783355,4.645853725873943,9.689723152383912,0.1764486568183766,0.1644741726789306,0.2685345326828526,0.1555313093433097,0.0210447204651897,0.0202441207127325,0.0273659022639141,0.0195115418380389,0.9132667457804348,0.8985025177742187,0.966325679996026,0.8752363956358215
SOB_M_MC-14-19979-40-017,1,115.34538461538718,151.28711660299498,50.07738812338346,162.214787215644,7.856172684458578,9.037158263767592,4.987127600833137,9.338854564605487,0.1644276100928036,0.146496538279446,0.2343807402644149,0.1415974877953625,0.0214178796910442,0.0201207108560709,0.026416359108712,0.0199012453182999,0.911680653428754,0.8841124076915983,0.9616628812682602,0.8757411425145215
SOB_M_MC-14-19979-40-018,1,122.17151334380286,175.46201009291036,39.606125919232326,129.93058843874022,8.23208477237066,9.92336619031884,4.509151544813294,8.488792466474662,0.1450030810271642,0.1240766648478441,0.2360463350953225,0.136250148032522,0.0215240474261378,0.0197576225194209,0.0289480105044641,0.0211993325777668,0.8776550217535372,0.8242005606234167,0.9603426732269172,0.8698194215412731
SOB_M_MC-14-19979-40-019,1,156.0821726844633,196.01463000518663,28.605156489219755,158.16297064880737,9.430172684458586,10.587259664512713,3.80559947795088,9.479746576742178,0.1189164958546047,0.1070073226566093,0.2676608639752436,0.1177862610908269,0.0191492808476693,0.018194047699997,0.030173589371707,0.0190993467742233,0.8443762943222519,0.8045418059733562,0.97148924645873,0.8422866081228736
SOB_M_MC-14-19979-40-020,1,158.14728728414835,192.06990834630295,29.8866174735834,167.59764184313389,9.495789638932647,10.491439890581455,3.790822729212074,9.788118033611552,0.1175999338407678,0.1069347235256535,0.2683868420561867,0.1127869480425118,0.0181237370230185,0.0173357044465053,0.0288278108633766,0.0178490021424555,0.8477671757325207,0.8150823432110973,0.9712255954062096,0.8386433726737436
SOB_M_MC-14-19979-40-021,1,142.47283516483873,168.28750334071887,25.689205130135203,153.94928076215402,8.848558869701929,9.653662217610558,3.464617373189662,9.200135200993383,0.1297144964799217,0.1189289130041505,0.2969216075803739,0.1250865797439818,0.0196643668114958,0.0188702290549228,0.0315924126589126,0.0193233321706998,0.8629951935399144,0.8381256874262272,0.975290741817851,0.8519183598934948
SOB_M_MC-14-19979-40-022,1,117.6473437990616,140.68542501847284,19.822220967296065,123.31349966199656,7.430916797488461,8.179886494049445,2.9876578068919706,7.677234353629042,0.1861614206283898,0.1702276323184447,0.3386761398668811,0.172397782700538,0.0234970458094072,0.0224161773533187,0.0351660346621437,0.0228252744379524,0.920323630326823,0.9047534212539852,0.986568069531614,0.9165140995065988
SOB_M_MC-14-19979-40-023,1,121.47680062794636,141.89079218349644,25.42595939060754,139.32073448725802,7.5586907378337695,8.184800892955252,3.3052041763922424,8.143328774229927,0.1824697890262427,0.1699675264733542,0.3243255192046813,0.1685647967035934,0.0223612299557174,0.0214840838816797,0.0323504305552683,0.0214590260301692,0.9294064599807592,0.9175213880201344,0.9852192146486468,0.9190152706996064
SOB_M_MC-14-19979-40-024,1,115.86838618524703,138.56404596833627,29.71682604221506,139.4541495700265,7.507908948194869,8.24510368029666,3.673832291744994,8.26597179644374,0.1721588228052155,0.157758953108722,0.2967742373528448,0.1583387361597278,0.0225632423777503,0.0215486911365377,0.0314550682592488,0.0215232962662422,0.9233031237106216,0.908263457639078,0.980334568012826,0.9076742578559036
SOB_M_MC-14-19979-40-025,1,101.65937519623591,122.49259695954665,25.94967434681073,120.17358864311343,7.331764521193268,8.07214073480151,3.4930320257007854,7.986527063780102,0.1536121932391417,0.1403368052265212,0.2943351909292132,0.141574534775308,0.0250235700399165,0.0239000121555167,0.0361643283704697,0.0240277622460276,0.8675031040582618,0.840321283524369,0.9661443374142924,0.8433450172152916
SOB_M_MC-14-19979-40-026,1,126.55461852433734,148.28594695719175,25.41087518510103,143.282362558757,8.04555102040845,8.740385794462895,3.3801169590642304,8.544900878806333,0.1468901226546903,0.1351877023128354,0.3095478989426982,0.1395537214507101,0.022798943990576,0.0219022285254499,0.035145302098945,0.022233819327958,0.8751558503517903,0.8536733633306519,0.9749413640035454,0.8586118958370604
SOB_M_MC-14-19979C-40-001,1,360.3378210361224,478.4835730792639,101.7741384935841,363.5337986762774,14.185864992151204,16.46215472653215,6.9900045177318,14.178996682859092,0.0797488598701321,0.0699534737072172,0.1702001642099051,0.0804455042772984,0.0130081581083515,0.0122020992835313,0.0186974387810661,0.0130451765669173,0.788057293947532,0.7185416199631522,0.940142353778511,0.7861591471782899
SOB_M_MC-14-19979C-40-002,1,416.4574599686223,465.6076498608616,117.44085221995805,524.1055196591612,15.03774882260641,15.88955336508951,7.46262517882661,16.874964234620602,0.0909073014631866,0.0873699271063276,0.1826868762269268,0.0841530259617074,0.0134950296228227,0.0132389380377046,0.0191259288055907,0.0129310009916071,0.8025380524879067,0.7792801257099787,0.9443451545949262,0.7515500232934449
SOB_M_MC-14-19979C-40-003,1,320.6396766091115,390.8808942130734,87.06854089802259,361.5761040104368,13.68962951334413,15.11194327846656,6.737905654694474,14.514461789998013,0.0782645660594342,0.0718031177823651,0.1701257393369525,0.0748656088676256,0.0145648107280956,0.0139906809132963,0.0208849749486807,0.0142221568116933,0.7295098740439675,0.6703112543167841,0.9265874931098198,0.6950266603591424
SOB_M_MC-14-19979C-40-004,1,430.5815698587269,509.9730132528324,136.7125781191145,514.2866606926627,15.299880690738233,16.711468502884514,7.90476997214045,16.82184910940236,0.0798978563298853,0.0744782269101694,0.1616526505797007,0.0738658936423658,0.0128265509547774,0.0123828664939881,0.0180157767484318,0.0123248480911252,0.7471162015810595,0.700498265286392,0.9197626301134204,0.6979643551444502
SOB_M_MC-14-19979C-40-005,1,354.34204709577915,428.2222924428905,96.95214341289328,404.6907796066479,14.231742543171476,15.689814334449247,7.077014783023138,15.2004370450718,0.0772265780901199,0.0714539597126929,0.1645538452768819,0.0728716082868302,0.0137323724472572,0.0131882701331486,0.0195183205425927,0.0133690933880277,0.7580436687180714,0.7076535947163102,0.9338472140520776,0.7237186005062858
SOB_M_MC-14-19979C-40-006,1,332.67540659341574,412.534792246369,118.14140501467976,404.59071200614864,13.55816326530644,15.179851907748628,7.670625956880492,15.041987769026091,0.0869286328149789,0.0788975734647186,0.1588160153500637,0.0794947824980367,0.0139721554628279,0.0133164603805277,0.0185599158377937,0.0133583649112776,0.7881281556054732,0.7372851051329049,0.9248236360359532,0.7423424391267381
SOB_M_MC-14-19979C-40-007,1,537.7918838304724,623.1414862676602,208.9996078357518,654.6515776069328,16.210326530612587,17.585593233661537,8.797545993022354,18.15039066798702,0.0841467485225404,0.0805832782740748,0.1579929984741108,0.0770553554036491,0.0127147884119134,0.0123123781861712,0.0172981091898426,0.0120765269095816,0.7291125293551047,0.6861081681998704,0.8947144784236254,0.6702343900088663
SOB_M_MC-14-19979C-40-008,1,435.6245808477395,517.4375921646205,167.34116093165443,507.1102642707607,13.466998430141654,14.934581584366825,7.119446954295388,14.778191765315931,0.1252794310399084,0.1173455987439825,0.217418327368823,0.1184135953448011,0.0201582105439379,0.0193825480280767,0.0265440008710633,0.0195808372209445,0.8221616733090625,0.7887963913551899,0.9317139721752876,0.7930111900194917
SOB_M_MC-14-19979C-40-009,1,426.7757896389536,449.0986904368741,89.48073375498551,514.192369004381,15.005522762951886,15.354528447232076,6.42237971538264,16.536364350956486,0.0834158821641683,0.0815569087978661,0.1945132943257081,0.0768079301541489,0.0128263613140524,0.0127034092934418,0.0197494568982002,0.0123164411746864,0.7970322427368666,0.7864272431872035,0.9574975643289856,0.7554703217254308
SOB_M_MC-14-19979C-40-010,1,333.1745086342372,414.4797497209413,67.4925645659194,334.1068999669756,13.743293563579712,15.341451681365484,5.844520994904833,13.723966734266805,0.0808168260639933,0.0730249447085567,0.1949358146117109,0.0810823751742036,0.0135238611153127,0.0129017330726732,0.0208467888350924,0.0135441981682932,0.7838533214664813,0.7309651832243544,0.956177685255304,0.7831353353683934
SOB_M_MC-14-19979C-40-011,1,351.3701946624933,419.2789605244468,71.43644743116603,367.346954047374,14.014483516483994,15.33471992956967,5.8904230354138285,14.31774748856262,0.0793693197180164,0.0731589486921872,0.1947114352088099,0.0782153942640957,0.0131855626602993,0.0126868038649734,0.0205049369315767,0.0130685570855351,0.7856874654103848,0.7442636405795274,0.95645041839631,0.7759392861647035
SOB_M_MC-14-19979C-40-012,1,424.6783767661132,515.1645396091695,115.49442499309464,494.6135421088157,15.449780219780852,17.04510996871505,7.758950756719902,16.699448191293655,0.0762538041126278,0.0704627224554364,0.1579401162219363,0.0712213733523011,0.0123497585105978,0.0118464896956745,0.0174398839852625,0.01193607041583,0.799858297226691,0.7572372159225168,0.9456053538262376,0.7669207058100905
SOB_M_MC-14-19979C-40-013,1,268.1544866562118,357.13773522614343,90.40678099038472,303.2125579713537,12.282555729984706,14.225153673222112,6.8032559044246685,13.042764388686969,0.0902998223066449,0.0793870631475497,0.1733462723628797,0.0853371939514073,0.0151402685914263,0.014218100056474,0.0205825546242411,0.0147707075226649,0.7971652760422316,0.729877839291599,0.931678290055052,0.7706625984571063
SOB_M_MC-14-19979C-40-014,1,253.673249607542,320.8614724331434,96.14829141881673,317.4295052586843,11.9438869701729,13.422789227939257,7.056336746730734,13.396478485748696,0.091649261130734,0.0831844709377396,0.1644010154154215,0.083041592708797,0.0162012954338171,0.0154458120149834,0.0211916139857735,0.0154081877301164,0.7776057592055277,0.7187119033832579,0.9157448891696932,0.7217201114651295
SOB_M_MC-14-19979C-40-015,1,321.76449921507725,415.6497382445775,124.1489251562344,383.1012938420561,13.17224175824208,15.11543020641709,7.639337524784545,14.452888742158812,0.0846138324337284,0.0745555093555164,0.1558667596139429,0.0774258936686252,0.0146464481277651,0.0137966663366457,0.0193517652839797,0.0140735519942108,0.7646840690709366,0.6961013547055096,0.9092507967695675,0.7198983372625656
SOB_M_MC-14-19979C-40-016,1,276.48464050236373,341.8986652832127,85.68450857114041,317.2280557782611,12.404445839874787,13.842591457183534,6.386790025851253,13.296788190350076,0.0882941426209311,0.0798421609573313,0.1805929350644985,0.0821890002776925,0.0152549726188055,0.0145413974538359,0.0214417932717887,0.0148126778298542,0.7723469055825893,0.7184538244031283,0.9294673844815722,0.7387689523012754
SOB_M_MC-14-19979C-40-017,1,350.97533437992047,416.5483720857004,68.34920186732768,367.6719961011704,14.054989010989376,15.310333443380353,5.81242627312179,14.368111430772029,0.0795780006503086,0.0740973863851093,0.1977629434330236,0.0785135845927799,0.0130879573740308,0.0126198187850148,0.0205408961907071,0.012962777011773,0.7906050252154446,0.7515287261444179,0.959258982726618,0.7806844710764818
SOB_M_PC-14-12465-40-001,1,647.6391334380129,793.2716093634533,321.6014670080019,780.8875284943958,16.061695447410134,18.47101196371548,10.14103481163541,18.31054724960286,0.0859758435586765,0.0767835905383136,0.1381132196873666,0.0769830748310377,0.0131717415926944,0.0124395693025083,0.0163597613562374,0.0125109563807431,0.7362502787373553,0.6769544901734114,0.8690616203827827,0.6819989042530078
SOB_M_PC-14-12465-40-002,1,457.96456828887455,521.0017450360695,165.58452551263193,583.1268311088006,14.749598116170118,15.748205442625816,7.710520041161205,16.895857504441036,0.1005909358530938,0.0953492785732265,0.1866706091029076,0.0910255565400885,0.0129801358075824,0.0125953298298549,0.0178809823909444,0.012275391592521,0.8471601865881638,0.8261161546527154,0.9447090263097374,0.8053818787785599
SOB_M_PC-14-12465-40-003,1,426.3681695447496,510.6072285368255,207.63777827974545,528.821842820976,13.630932496075744,15.196692291970974,8.055844188439417,15.562649939473676,0.0901981308361397,0.0824959026458991,0.1584892610416568,0.0801555583049221,0.0130743727972424,0.0124675739306853,0.0170268153253217,0.0122847953453767,0.7897071090876917,0.7481464290206474,0.897508661605144,0.7391623855698458
SOB_M_PC-14-12465-40-004,1,408.6870423862064,521.513185241072,175.6595575132348,569.8477762580727,14.557610675039651,16.413296860506865,9.16552468438588,17.19053593044995,0.112246028800263,0.103167799765502,0.172892084691544,0.1007093751292574,0.014448634539458,0.0136905867506696,0.0178957775487973,0.0134901739496391,0.8792407231690359,0.8458957394124116,0.9480951859603916,0.8316134208324117
SOB_M_PC-14-12465-40-005,1,421.2243139717552,515.0992155198046,201.57959365509132,546.9365247056173,13.656226059654978,15.362857457277794,8.31513063775287,15.964530176547152,0.1048581196000255,0.0951008469290563,0.1755143695448332,0.0935844732118403,0.0133588202459944,0.0126751071620738,0.017258921554898,0.012492104803111,0.828122112094881,0.7898394433768784,0.9177789785060076,0.7768503151334403
SOB_M_PC-14-12465-40-006,1,415.6551145997042,553.3278152462595,206.2307651281245,526.7578141457873,13.94880376766132,16.401807920262726,9.217538212483696,15.980112877108391,0.0999223737717241,0.0887610972347532,0.1515748556722942,0.0906069840406425,0.012985139080379,0.0120942324877643,0.0159916509301948,0.0122887695085608,0.8528716952287313,0.8041311296644913,0.9270308162047276,0.813537373067183
